,currentDate,ExpDate,StrikePrice,Ticker,Type,Last,Implied volatility,Underlaying asset price,Expiration time
10818,2/17/17,9/15/17,14,LOCO,Call,1.03,0.46178,13.4,0.574948665
10819,2/17/17,3/17/17,15,ERI,Call,1.8,0.41061,16.549999,0.076659822
10820,2/17/17,3/17/17,17.5,ERI,Call,0.26,0.3986,16.549999,0.076659822
10821,2/17/17,3/17/17,15,ERI,Put,0.25,0.49578,16.549999,0.076659822
10822,2/17/17,3/17/17,17.5,ERI,Put,1.55,0.47414,16.549999,0.076659822
10823,2/17/17,6/16/17,15,ERI,Call,1.6,0.40699,16.549999,0.325804244
10824,2/17/17,6/16/17,17.5,ERI,Call,0.65,0.38403,16.549999,0.325804244
10825,2/17/17,6/16/17,15,ERI,Put,0.85,0.44826,16.549999,0.325804244
10826,2/17/17,6/16/17,17.5,ERI,Put,2.6,0.45468,16.549999,0.325804244
10827,2/17/17,9/15/17,17.5,ERI,Call,1.7,0.39952,16.549999,0.574948665
10828,2/17/17,9/15/17,15,ERI,Put,1.45,0.43037,16.549999,0.574948665
10829,2/17/17,2/24/17,79.5,EA,Call,3.52,0.875,87.300003,0.019164956
10830,2/17/17,2/24/17,80,EA,Call,7.35,0.02779,87.300003,0.019164956
10831,2/17/17,2/24/17,80.5,EA,Call,2.53,0.58548,87.300003,0.019164956
10832,2/17/17,2/24/17,81,EA,Call,6.69,0.11741,87.300003,0.019164956
10833,2/17/17,2/24/17,81.5,EA,Call,4.25,0.36747,87.300003,0.019164956
10834,2/17/17,2/24/17,82,EA,Call,5.71,0.10376,87.300003,0.019164956
10835,2/17/17,2/24/17,82.5,EA,Call,1.35,0.28567,87.300003,0.019164956
10836,2/17/17,2/24/17,83,EA,Call,4.36,0.11397,87.300003,0.019164956
10837,2/17/17,2/24/17,83.5,EA,Call,3,0.22043,87.300003,0.019164956
10838,2/17/17,2/24/17,84,EA,Call,2.42,0.10773,87.300003,0.019164956
10839,2/17/17,2/24/17,84.5,EA,Call,0.49,0.27815,87.300003,0.019164956
10840,2/17/17,2/24/17,85,EA,Call,2.4,0.24979,87.300003,0.019164956
10841,2/17/17,2/24/17,85.5,EA,Call,2.48,0.15867,87.300003,0.019164956
10842,2/17/17,2/24/17,86,EA,Call,1.1,0.23492,87.300003,0.019164956
10843,2/17/17,2/24/17,86.5,EA,Call,1.36,0.24605,87.300003,0.019164956
10844,2/17/17,2/24/17,87,EA,Call,1.06,0.23214,87.300003,0.019164956
10845,2/17/17,2/24/17,87.5,EA,Call,0.77,0.22202,87.300003,0.019164956
10846,2/17/17,2/24/17,88,EA,Call,0.48,0.20976,87.300003,0.019164956
10847,2/17/17,2/24/17,88.5,EA,Call,0.84,0.20027,87.300003,0.019164956
10848,2/17/17,2/24/17,89,EA,Call,0.34,0.15321,87.300003,0.019164956
10849,2/17/17,2/24/17,90,EA,Call,0.13,0.1952,87.300003,0.019164956
10850,2/17/17,2/24/17,91,EA,Call,0.19,0.27625,87.300003,0.019164956
10851,2/17/17,2/24/17,92,EA,Call,0.09,0.35,87.300003,0.019164956
10852,2/17/17,2/24/17,93,EA,Call,0.05,0.36752,87.300003,0.019164956
10853,2/17/17,2/24/17,95,EA,Call,0.04,0.3171,87.300003,0.019164956
10854,2/17/17,2/24/17,79,EA,Put,0.11,0.44544,87.300003,0.019164956
10855,2/17/17,2/24/17,79.5,EA,Put,0.5,0.50721,87.300003,0.019164956
10856,2/17/17,2/24/17,80,EA,Put,0.12,0.43841,87.300003,0.019164956
10857,2/17/17,2/24/17,80.5,EA,Put,0.09,0.41653,87.300003,0.019164956
10858,2/17/17,2/24/17,81,EA,Put,1.09,0.35477,87.300003,0.019164956
10859,2/17/17,2/24/17,81.5,EA,Put,0.31,0.33265,87.300003,0.019164956
10860,2/17/17,2/24/17,82,EA,Put,0.07,0.27781,87.300003,0.019164956
10861,2/17/17,2/24/17,82.5,EA,Put,0.19,0.27884,87.300003,0.019164956
10862,2/17/17,2/24/17,83,EA,Put,0.14,0.26569,87.300003,0.019164956
10863,2/17/17,2/24/17,83.5,EA,Put,0.15,0.22699,87.300003,0.019164956
10864,2/17/17,2/24/17,84,EA,Put,0.32,0.18748,87.300003,0.019164956
10865,2/17/17,2/24/17,84.5,EA,Put,0.26,0.14117,87.300003,0.019164956
10866,2/17/17,2/24/17,85,EA,Put,0.23,0.13569,87.300003,0.019164956
10867,2/17/17,2/24/17,85.5,EA,Put,0.27,0.15663,87.300003,0.019164956
10868,2/17/17,2/24/17,86,EA,Put,0.41,0.13743,87.300003,0.019164956
10869,2/17/17,2/24/17,86.5,EA,Put,0.55,0.11522,87.300003,0.019164956
10870,2/17/17,2/24/17,87,EA,Put,0.75,0.10797,87.300003,0.019164956
10871,2/17/17,2/24/17,87.5,EA,Put,1.03,0.13081,87.300003,0.019164956
10872,2/17/17,2/24/17,88,EA,Put,1,0.11243,87.300003,0.019164956
10873,2/17/17,2/24/17,88.5,EA,Put,1.41,0.13691,87.300003,0.019164956
10874,2/17/17,3/3/17,79,EA,Call,3.4,0.18463,87.300003,0.038329911
10875,2/17/17,3/3/17,79.5,EA,Call,3.25,0.1714,87.300003,0.038329911
10876,2/17/17,3/3/17,80,EA,Call,4,0.30715,87.300003,0.038329911
10877,2/17/17,3/3/17,80.5,EA,Call,4.2,0.17879,87.300003,0.038329911
10878,2/17/17,3/3/17,81,EA,Call,6.44,0.11026,87.300003,0.038329911
10879,2/17/17,3/3/17,81.5,EA,Call,4.25,0.30724,87.300003,0.038329911
10880,2/17/17,3/3/17,82,EA,Call,3.65,0.3695,87.300003,0.038329911
10881,2/17/17,3/3/17,82.5,EA,Call,3.81,0.12977,87.300003,0.038329911
10882,2/17/17,3/3/17,83,EA,Call,4.9,0.16363,87.300003,0.038329911
10883,2/17/17,3/3/17,83.5,EA,Call,1.22,0.31214,87.300003,0.038329911
10884,2/17/17,3/3/17,84,EA,Call,2.68,0.23068,87.300003,0.038329911
10885,2/17/17,3/3/17,84.5,EA,Call,0.9,0.15209,87.300003,0.038329911
10886,2/17/17,3/3/17,85,EA,Call,1.95,0.30314,87.300003,0.038329911
10887,2/17/17,3/3/17,85.5,EA,Call,2.1,0.2327,87.300003,0.038329911
10888,2/17/17,3/3/17,86,EA,Call,2.46,0.25267,87.300003,0.038329911
10889,2/17/17,3/3/17,86.5,EA,Call,1.8,0.21708,87.300003,0.038329911
10890,2/17/17,3/3/17,87,EA,Call,1.36,0.18214,87.300003,0.038329911
10891,2/17/17,3/3/17,87.5,EA,Call,1.59,0.23986,87.300003,0.038329911
10892,2/17/17,3/3/17,88,EA,Call,1.05,0.21551,87.300003,0.038329911
10893,2/17/17,3/3/17,88.5,EA,Call,0.83,0.2239,87.300003,0.038329911
10894,2/17/17,3/3/17,89,EA,Call,0.91,0.19366,87.300003,0.038329911
10895,2/17/17,3/3/17,90,EA,Call,0.6,0.22422,87.300003,0.038329911
10896,2/17/17,3/3/17,95,EA,Call,0.09,0.38814,87.300003,0.038329911
10897,2/17/17,3/10/17,80,EA,Call,7,0.11522,87.300003,0.057494867
10898,2/17/17,3/10/17,81.5,EA,Call,5.32,0.27525,87.300003,0.057494867
10899,2/17/17,3/10/17,82,EA,Call,2.27,0.30957,87.300003,0.057494867
10900,2/17/17,3/10/17,82.5,EA,Call,4.52,0.23823,87.300003,0.057494867
10901,2/17/17,3/10/17,83,EA,Call,5.23,0.2266,87.300003,0.057494867
10902,2/17/17,3/10/17,83.5,EA,Call,2.31,0.02022,87.300003,0.057494867
10903,2/17/17,3/10/17,84,EA,Call,3.61,0.08816,87.300003,0.057494867
10904,2/17/17,3/10/17,84.5,EA,Call,1.15,0.21819,87.300003,0.057494867
10905,2/17/17,3/10/17,85,EA,Call,0.86,0.16395,87.300003,0.057494867
10906,2/17/17,3/10/17,85.5,EA,Call,3,0.25765,87.300003,0.057494867
10907,2/17/17,3/10/17,86,EA,Call,1.71,0.20967,87.300003,0.057494867
10908,2/17/17,3/10/17,86.5,EA,Call,2.14,0.22449,87.300003,0.057494867
10909,2/17/17,3/10/17,87,EA,Call,2.28,0.21556,87.300003,0.057494867
10910,2/17/17,3/10/17,87.5,EA,Call,1.4,0.1898,87.300003,0.057494867
10911,2/17/17,3/10/17,88,EA,Call,1.25,0.24425,87.300003,0.057494867
10912,2/17/17,3/10/17,88.5,EA,Call,0.89,0.21007,87.300003,0.057494867
10913,2/17/17,3/10/17,89,EA,Call,0.86,0.16202,87.300003,0.057494867
10914,2/17/17,3/10/17,90,EA,Call,0.6,0.19442,87.300003,0.057494867
10915,2/17/17,3/10/17,95,EA,Call,0.2,0.31641,87.300003,0.057494867
10916,2/17/17,3/17/17,80,EA,Call,7.99,0.17656,87.300003,0.076659822
10917,2/17/17,3/17/17,82.5,EA,Call,5.63,0.20125,87.300003,0.076659822
10918,2/17/17,3/17/17,85,EA,Call,3.33,0.21293,87.300003,0.076659822
10919,2/17/17,3/17/17,87.5,EA,Call,1.8,0.2006,87.300003,0.076659822
10920,2/17/17,3/17/17,90,EA,Call,0.79,0.22516,87.300003,0.076659822
10921,2/17/17,3/17/17,92.5,EA,Call,0.51,0.16185,87.300003,0.076659822
10922,2/17/17,3/17/17,95,EA,Call,0.2,0.28122,87.300003,0.076659822
10923,2/17/17,3/24/17,81.5,EA,Call,6.67,0.22159,87.300003,0.095824778
10924,2/17/17,3/24/17,82,EA,Call,5.45,0.31461,87.300003,0.095824778
10925,2/17/17,3/24/17,83.5,EA,Call,2.55,0.28403,87.300003,0.095824778
10926,2/17/17,3/24/17,84,EA,Call,1.73,0.15426,87.300003,0.095824778
10927,2/17/17,3/24/17,85,EA,Call,3.92,0.20249,87.300003,0.095824778
10928,2/17/17,3/24/17,85.5,EA,Call,2.29,0.19726,87.300003,0.095824778
10929,2/17/17,3/24/17,86,EA,Call,2.6,0.19391,87.300003,0.095824778
10930,2/17/17,3/24/17,87,EA,Call,2.6,0.20489,87.300003,0.095824778
10931,2/17/17,3/24/17,87.5,EA,Call,2.49,0.20335,87.300003,0.095824778
10932,2/17/17,3/24/17,88,EA,Call,0.65,0.17961,87.300003,0.095824778
10933,2/17/17,3/24/17,88.5,EA,Call,2.13,0.22538,87.300003,0.095824778
10934,2/17/17,3/24/17,89,EA,Call,1.92,0.19963,87.300003,0.095824778
10935,2/17/17,3/24/17,89.5,EA,Call,1.43,0.20845,87.300003,0.095824778
10936,2/17/17,3/24/17,90,EA,Call,1,0.22054,87.300003,0.095824778
10937,2/17/17,3/3/17,79,EA,Put,0.1,0.38526,87.300003,0.038329911
10938,2/17/17,3/3/17,79.5,EA,Put,0.27,0.35473,87.300003,0.038329911
10939,2/17/17,3/3/17,80,EA,Put,0.28,0.36097,87.300003,0.038329911
10940,2/17/17,3/3/17,80.5,EA,Put,0.37,0.30592,87.300003,0.038329911
10941,2/17/17,3/3/17,81,EA,Put,0.36,0.34055,87.300003,0.038329911
10942,2/17/17,3/3/17,81.5,EA,Put,0.38,0.22257,87.300003,0.038329911
10943,2/17/17,3/3/17,82,EA,Put,0.59,0.20772,87.300003,0.038329911
10944,2/17/17,3/3/17,82.5,EA,Put,0.5,0.21872,87.300003,0.038329911
10945,2/17/17,3/3/17,83,EA,Put,0.63,0.2171,87.300003,0.038329911
10946,2/17/17,3/3/17,83.5,EA,Put,0.26,0.19959,87.300003,0.038329911
10947,2/17/17,3/3/17,84,EA,Put,0.89,0.23915,87.300003,0.038329911
10948,2/17/17,3/3/17,84.5,EA,Put,0.77,0.17427,87.300003,0.038329911
10949,2/17/17,3/3/17,85,EA,Put,1.1,0.17818,87.300003,0.038329911
10950,2/17/17,3/3/17,85.5,EA,Put,0.7,0.18554,87.300003,0.038329911
10951,2/17/17,3/3/17,86,EA,Put,0.8,0.17509,87.300003,0.038329911
10952,2/17/17,3/3/17,87,EA,Put,1.23,0.11863,87.300003,0.038329911
10953,2/17/17,3/3/17,87.5,EA,Put,1.49,0.13893,87.300003,0.038329911
10954,2/17/17,3/3/17,88,EA,Put,3.05,0.19649,87.300003,0.038329911
10955,2/17/17,3/10/17,79,EA,Put,1.06,0.32001,87.300003,0.057494867
10956,2/17/17,3/10/17,79.5,EA,Put,0.28,0.30032,87.300003,0.057494867
10957,2/17/17,3/10/17,80,EA,Put,0.43,0.25729,87.300003,0.057494867
10958,2/17/17,3/10/17,80.5,EA,Put,0.32,0.27753,87.300003,0.057494867
10959,2/17/17,3/10/17,81,EA,Put,0.58,0.24133,87.300003,0.057494867
10960,2/17/17,3/10/17,81.5,EA,Put,0.24,0.21872,87.300003,0.057494867
10961,2/17/17,3/10/17,82,EA,Put,0.28,0.21871,87.300003,0.057494867
10962,2/17/17,3/10/17,82.5,EA,Put,0.34,0.21872,87.300003,0.057494867
10963,2/17/17,3/10/17,83,EA,Put,0.41,0.17196,87.300003,0.057494867
10964,2/17/17,3/10/17,83.5,EA,Put,0.5,0.23631,87.300003,0.057494867
10965,2/17/17,3/10/17,84,EA,Put,0.54,0.21653,87.300003,0.057494867
10966,2/17/17,3/10/17,84.5,EA,Put,0.64,0.17307,87.300003,0.057494867
10967,2/17/17,3/10/17,85,EA,Put,0.84,0.19138,87.300003,0.057494867
10968,2/17/17,3/10/17,85.5,EA,Put,0.95,0.20631,87.300003,0.057494867
10969,2/17/17,3/10/17,86,EA,Put,1.11,0.15104,87.300003,0.057494867
10970,2/17/17,3/17/17,80,EA,Put,0.23,0.23091,87.300003,0.076659822
10971,2/17/17,3/17/17,82.5,EA,Put,0.53,0.21659,87.300003,0.076659822
10972,2/17/17,3/17/17,85,EA,Put,1.05,0.21872,87.300003,0.076659822
10973,2/17/17,3/17/17,87.5,EA,Put,2.07,0.22719,87.300003,0.076659822
10974,2/17/17,3/17/17,90,EA,Put,3,0.16865,87.300003,0.076659822
10975,2/17/17,3/17/17,92.5,EA,Put,6.37,0.14947,87.300003,0.076659822
10976,2/17/17,3/17/17,95,EA,Put,8.88,0.21032,87.300003,0.076659822
10977,2/17/17,3/24/17,79.5,EA,Put,0.28,0.21417,87.300003,0.095824778
10978,2/17/17,3/24/17,80,EA,Put,1.64,0.21872,87.300003,0.095824778
10979,2/17/17,3/24/17,81,EA,Put,0.48,0.25731,87.300003,0.095824778
10980,2/17/17,3/24/17,81.5,EA,Put,0.65,0.22253,87.300003,0.095824778
10981,2/17/17,3/24/17,82,EA,Put,0.77,0.22252,87.300003,0.095824778
10982,2/17/17,3/24/17,82.5,EA,Put,0.85,0.21872,87.300003,0.095824778
10983,2/17/17,3/24/17,83,EA,Put,1.28,0.21872,87.300003,0.095824778
10984,2/17/17,3/24/17,83.5,EA,Put,0.87,0.19138,87.300003,0.095824778
10985,2/17/17,3/24/17,84.5,EA,Put,1.42,0.21872,87.300003,0.095824778
10986,2/17/17,3/24/17,86.5,EA,Put,2.57,0.17123,87.300003,0.095824778
10987,2/17/17,3/24/17,87,EA,Put,2.55,0.18234,87.300003,0.095824778
10988,2/17/17,3/24/17,89,EA,Put,4.05,0.15451,87.300003,0.095824778
10989,2/17/17,6/16/17,80,EA,Call,9.75,0.26291,87.300003,0.325804244
10990,2/17/17,6/16/17,82.5,EA,Call,7.91,0.21872,87.300003,0.325804244
10991,2/17/17,6/16/17,85,EA,Call,6.35,0.25365,87.300003,0.325804244
10992,2/17/17,6/16/17,87.5,EA,Call,5.25,0.22254,87.300003,0.325804244
10993,2/17/17,6/16/17,90,EA,Call,3.85,0.21872,87.300003,0.325804244
10994,2/17/17,6/16/17,92.5,EA,Call,2.92,0.24997,87.300003,0.325804244
10995,2/17/17,6/16/17,95,EA,Call,2.2,0.21872,87.300003,0.325804244
10996,2/17/17,6/16/17,80,EA,Put,2.3,0.29329,87.300003,0.325804244
10997,2/17/17,6/16/17,82.5,EA,Put,3.1,0.29712,87.300003,0.325804244
10998,2/17/17,6/16/17,85,EA,Put,4.05,0.27978,87.300003,0.325804244
10999,2/17/17,6/16/17,87.5,EA,Put,5,0.24494,87.300003,0.325804244
11000,2/17/17,6/16/17,90,EA,Put,6.3,0.24879,87.300003,0.325804244
11001,2/17/17,6/16/17,92.5,EA,Put,8.8,0.29398,87.300003,0.325804244
11002,2/17/17,6/16/17,95,EA,Put,9.7,0.21765,87.300003,0.325804244
11003,2/17/17,9/15/17,80,EA,Call,10.9,0.28122,87.300003,0.574948665
11004,2/17/17,9/15/17,82.5,EA,Call,10.37,0.28122,87.300003,0.574948665
11005,2/17/17,9/15/17,85,EA,Call,5.85,0.24997,87.300003,0.574948665
11006,2/17/17,9/15/17,87.5,EA,Call,6.5,0.24997,87.300003,0.574948665
11007,2/17/17,9/15/17,90,EA,Call,6.04,0.21872,87.300003,0.574948665
11008,2/17/17,9/15/17,92.5,EA,Call,5.05,0.28122,87.300003,0.574948665
11009,2/17/17,9/15/17,95,EA,Call,3.89,0.24993,87.300003,0.574948665
11010,2/17/17,9/15/17,80,EA,Put,4.11,0.29601,87.300003,0.574948665
11011,2/17/17,9/15/17,82.5,EA,Put,5.2,0.30839,87.300003,0.574948665
11012,2/17/17,9/15/17,85,EA,Put,8.75,0.27246,87.300003,0.574948665
11013,2/17/17,9/15/17,87.5,EA,Put,9.75,0.3101,87.300003,0.574948665
11014,2/17/17,9/15/17,90,EA,Put,11.75,0.2927,87.300003,0.574948665
11015,2/17/17,9/15/17,95,EA,Put,15,0.26086,87.300003,0.574948665
11016,2/17/17,1/19/18,80,EA,Call,14.5,0.29607,87.300003,0.919917864
11017,2/17/17,1/19/18,82.5,EA,Call,13.05,0.24997,87.300003,0.919917864
11018,2/17/17,1/19/18,85,EA,Call,11.5,0.24997,87.300003,0.919917864
11019,2/17/17,1/19/18,87.5,EA,Call,9.95,0.24997,87.300003,0.919917864
11020,2/17/17,1/19/18,90,EA,Call,8.75,0.21872,87.300003,0.919917864
11021,2/17/17,1/19/18,92.5,EA,Call,8.1,0.25778,87.300003,0.919917864
11022,2/17/17,1/19/18,95,EA,Call,6.88,0.23044,87.300003,0.919917864
11023,2/17/17,1/19/18,80,EA,Put,6.2,0.33384,87.300003,0.919917864
11024,2/17/17,1/19/18,82.5,EA,Put,7.1,0.30435,87.300003,0.919917864
11025,2/17/17,1/19/18,85,EA,Put,8.15,0.29211,87.300003,0.919917864
11026,2/17/17,1/19/18,87.5,EA,Put,9.45,0.32658,87.300003,0.919917864
11027,2/17/17,1/19/18,90,EA,Put,13.15,0.31679,87.300003,0.919917864
11028,2/17/17,1/19/18,92.5,EA,Put,13,0.30879,87.300003,0.919917864
11029,2/17/17,1/19/18,95,EA,Put,13.5,0.30427,87.300003,0.919917864
11030,2/17/17,1/18/19,80,EA,Call,15.7,0.24997,87.300003,1.916495551
11031,2/17/17,1/18/19,82.5,EA,Call,15.46,0.24997,87.300003,1.916495551
11032,2/17/17,1/18/19,85,EA,Call,16.46,0.21872,87.300003,1.916495551
11033,2/17/17,1/18/19,90,EA,Call,11.5,0.21872,87.300003,1.916495551
11034,2/17/17,1/18/19,95,EA,Call,12.2,0.24997,87.300003,1.916495551
11035,2/17/17,1/18/19,80,EA,Put,9.89,0.34885,87.300003,1.916495551
11036,2/17/17,1/18/19,82.5,EA,Put,14.4,0.37099,87.300003,1.916495551
11037,2/17/17,1/18/19,85,EA,Put,12.12,0.34766,87.300003,1.916495551
11038,2/17/17,1/18/19,87.5,EA,Put,12.95,0.32116,87.300003,1.916495551
11039,2/17/17,3/17/17,45,EFII,Call,2.35,0.12175,47.009998,0.076659822
11040,2/17/17,3/17/17,50,EFII,Call,0.47,0.13822,47.009998,0.076659822
11041,2/17/17,3/17/17,50,EFII,Put,4,0.35919,47.009998,0.076659822
11042,2/17/17,4/21/17,45,EFII,Call,2.92,0.15101,47.009998,0.1724846
11043,2/17/17,4/21/17,50,EFII,Call,0.65,0.1874,47.009998,0.1724846
11044,2/17/17,4/21/17,45,EFII,Put,2.2,0.40864,47.009998,0.1724846
11045,2/17/17,4/21/17,50,EFII,Put,7,0.46423,47.009998,0.1724846
11046,2/17/17,7/21/17,45,EFII,Call,5.23,0.14219,47.009998,0.421629021
11047,2/17/17,7/21/17,50,EFII,Call,1.8,0.15536,47.009998,0.421629021
11048,2/17/17,7/21/17,45,EFII,Put,3.4,0.46006,47.009998,0.421629021
11049,2/17/17,3/17/17,30,EMCI,Call,0.2,0.21709,28.43,0.076659822
11050,2/17/17,3/17/17,30,EMCI,Put,0.9,0.3956,28.43,0.076659822
11051,2/17/17,3/17/17,10,EMKR,Call,0.7,0.49966,10.15,0.076659822
11052,2/17/17,3/17/17,11,EMKR,Call,0.3,0.54715,10.15,0.076659822
11053,2/17/17,3/17/17,10,EMKR,Put,0.46,0.3498,10.15,0.076659822
11054,2/17/17,6/16/17,10,EMKR,Call,1.15,0.50154,10.15,0.325804244
11055,2/17/17,6/16/17,10,EMKR,Put,1.3,0.43698,10.15,0.325804244
11056,2/17/17,9/15/17,10,EMKR,Call,1.2,0.52584,10.15,0.574948665
11057,2/17/17,3/17/17,29,ENTA,Put,1.5,0.2834,29.17,0.076659822
11058,2/17/17,3/17/17,30,ENTA,Put,1.5,0.33285,29.17,0.076659822
11059,2/17/17,3/17/17,31,ENTA,Put,2.43,0.41708,29.17,0.076659822
11060,2/17/17,3/17/17,32,ENTA,Put,3.5,0.28737,29.17,0.076659822
11061,2/17/17,4/21/17,27,ENTA,Call,2.9,0.7475,29.17,0.1724846
11062,2/17/17,4/21/17,31,ENTA,Call,1.5,0.67829,29.17,0.1724846
11063,2/17/17,4/21/17,32,ENTA,Call,1,0.61772,29.17,0.1724846
11064,2/17/17,4/21/17,28,ENTA,Put,2.13,0.34322,29.17,0.1724846
11065,2/17/17,4/21/17,30,ENTA,Put,1.55,0.34635,29.17,0.1724846
11066,2/17/17,4/21/17,32,ENTA,Put,2.7,0.35105,29.17,0.1724846
11067,2/17/17,7/21/17,27,ENTA,Call,10.6,0.70813,29.17,0.421629021
11068,2/17/17,7/21/17,32,ENTA,Call,5.44,0.64709,29.17,0.421629021
11069,2/17/17,3/17/17,32.5,ECPG,Call,1.8,0.48952,33.849998,0.076659822
11070,2/17/17,3/17/17,35,ECPG,Call,1.55,0.43905,33.849998,0.076659822
11071,2/17/17,3/17/17,32.5,ECPG,Put,1.57,0.8034,33.849998,0.076659822
11072,2/17/17,3/17/17,35,ECPG,Put,2.8,0.69156,33.849998,0.076659822
11073,2/17/17,6/16/17,32.5,ECPG,Call,2.9,0.31516,33.849998,0.325804244
11074,2/17/17,6/16/17,35,ECPG,Call,1.8,0.30711,33.849998,0.325804244
11075,2/17/17,6/16/17,32.5,ECPG,Put,3,0.55412,33.849998,0.325804244
11076,2/17/17,9/15/17,32.5,ECPG,Call,3.97,0.3042,33.849998,0.574948665
11077,2/17/17,9/15/17,32.5,ECPG,Put,5.53,0.59471,33.849998,0.574948665
11078,2/17/17,9/15/17,35,ECPG,Put,5.6,0.55814,33.849998,0.574948665
11079,2/17/17,3/17/17,45,WIRE,Call,2.82,0.10015,47.849998,0.076659822
11080,2/17/17,5/19/17,45,WIRE,Call,4.32,0.32935,47.849998,0.249144422
11081,2/17/17,5/19/17,50,WIRE,Call,1.1,0.2569,47.849998,0.249144422
11082,2/17/17,8/18/17,45,WIRE,Call,3.6,0.30426,47.849998,0.498288843
11083,2/17/17,8/18/17,50,WIRE,Call,3.5,0.2654,47.849998,0.498288843
11084,2/17/17,2/24/17,12,ENDP,Call,1.35,1.25086,13.08,0.019164956
11085,2/17/17,2/24/17,12.5,ENDP,Call,0.71,0.51189,13.08,0.019164956
11086,2/17/17,2/24/17,13,ENDP,Call,0.45,0.47611,13.08,0.019164956
11087,2/17/17,2/24/17,13.5,ENDP,Call,0.2,0.52269,13.08,0.019164956
11088,2/17/17,2/24/17,14,ENDP,Call,0.2,0.56397,13.08,0.019164956
11089,2/17/17,2/24/17,12,ENDP,Put,0.07,0.61877,13.08,0.019164956
11090,2/17/17,2/24/17,12.5,ENDP,Put,0.15,0.52441,13.08,0.019164956
11091,2/17/17,2/24/17,13,ENDP,Put,0.34,0.48725,13.08,0.019164956
11092,2/17/17,2/24/17,13.5,ENDP,Put,0.6,0.58864,13.08,0.019164956
11093,2/17/17,2/24/17,14,ENDP,Put,0.55,0.53208,13.08,0.019164956
11094,2/17/17,3/3/17,12,ENDP,Call,1.55,0.91177,13.08,0.038329911
11095,2/17/17,3/3/17,12.5,ENDP,Call,1.2,0.85449,13.08,0.038329911
11096,2/17/17,3/3/17,13,ENDP,Call,0.85,0.79312,13.08,0.038329911
11097,2/17/17,3/3/17,13.5,ENDP,Call,0.8,0.80479,13.08,0.038329911
11098,2/17/17,3/3/17,14,ENDP,Call,0.55,0.94073,13.08,0.038329911
11099,2/17/17,3/10/17,12,ENDP,Call,1.02,0.87966,13.08,0.057494867
11100,2/17/17,3/10/17,12.5,ENDP,Call,1.55,0.77608,13.08,0.057494867
11101,2/17/17,3/10/17,13,ENDP,Call,1.09,0.82906,13.08,0.057494867
11102,2/17/17,3/10/17,13.5,ENDP,Call,0.85,0.73066,13.08,0.057494867
11103,2/17/17,3/10/17,14,ENDP,Call,0.9,0.78465,13.08,0.057494867
11104,2/17/17,3/17/17,12.5,ENDP,Call,1.4,0.71219,13.08,0.076659822
11105,2/17/17,3/24/17,12,ENDP,Call,1.6,0.78169,13.08,0.095824778
11106,2/17/17,3/24/17,13,ENDP,Call,1.4,0.68231,13.08,0.095824778
11107,2/17/17,3/24/17,13.5,ENDP,Call,1,0.73262,13.08,0.095824778
11108,2/17/17,3/24/17,14,ENDP,Call,0.77,0.75664,13.08,0.095824778
11109,2/17/17,3/3/17,12,ENDP,Put,0.4,0.97005,13.08,0.038329911
11110,2/17/17,3/3/17,12.5,ENDP,Put,0.5,0.81978,13.08,0.038329911
11111,2/17/17,3/3/17,13,ENDP,Put,0.55,0.83956,13.08,0.038329911
11112,2/17/17,3/3/17,13.5,ENDP,Put,1.66,1.05634,13.08,0.038329911
11113,2/17/17,3/3/17,14,ENDP,Put,2.19,1.17343,13.08,0.038329911
11114,2/17/17,3/10/17,12,ENDP,Put,0.6,0.92798,13.08,0.057494867
11115,2/17/17,3/10/17,13,ENDP,Put,0.9,0.7248,13.08,0.057494867
11116,2/17/17,3/17/17,12.5,ENDP,Put,0.75,0.69578,13.08,0.076659822
11117,2/17/17,3/24/17,12,ENDP,Put,0.6,0.74539,13.08,0.095824778
11118,2/17/17,3/24/17,12.5,ENDP,Put,1.15,0.73519,13.08,0.095824778
11119,2/17/17,3/24/17,13,ENDP,Put,1.1,0.81594,13.08,0.095824778
11120,2/17/17,4/21/17,12.5,ENDP,Call,1.77,0.70662,13.08,0.1724846
11121,2/17/17,4/21/17,12.5,ENDP,Put,1.2,0.65241,13.08,0.1724846
11122,2/17/17,7/21/17,12.5,ENDP,Call,2.55,0.64137,13.08,0.421629021
11123,2/17/17,7/21/17,12.5,ENDP,Put,1.8,0.67705,13.08,0.421629021
11124,2/17/17,1/19/18,12.5,ENDP,Call,3.6,0.62438,13.08,0.919917864
11125,2/17/17,1/19/18,12.5,ENDP,Put,2.8,0.74822,13.08,0.919917864
11126,2/17/17,1/18/19,12.5,ENDP,Call,4.7,0.79131,13.08,1.916495551
11127,2/17/17,1/18/19,12.5,ENDP,Put,4,0.68628,13.08,1.916495551
11128,2/17/17,3/17/17,2,ECYT,Call,0.29,0.14686,2.22,0.076659822
11129,2/17/17,3/17/17,2,ECYT,Put,0.15,1.36914,2.22,0.076659822
11130,2/17/17,4/21/17,2,ECYT,Call,0.33,0.60116,2.22,0.1724846
11131,2/17/17,4/21/17,2,ECYT,Put,0.3,0.8597,2.22,0.1724846
11132,2/17/17,7/21/17,2,ECYT,Call,0.47,0.77837,2.22,0.421629021
11133,2/17/17,3/17/17,10,EIGI,Call,0.23,0.46286,9.5,0.076659822
